name,species,class,C,T,L,S,Ca,node,Amphibia,Aves,Reptilia,Mammalia
CommonMoorhen,Gallinula chloropus,Aves,13.5,8.5,0.0,14.0,7.5,0,0,1,0,0
Budgerigar,Melopsittacus undulatus,Aves,11.0,5.0,0.0,12.0,6.0,0,0,1,0,0
Half-collaredSparrow,Arremon semitorquatus,Aves,11.0,7.0,0.0,9.0,6.0,0,0,1,0,0
Golden-rumpedEuphonia,Chlorophonia cyanocephala,Aves,12.0,6.0,0.0,9.0,6.0,0,0,1,0,0
Gray-cheekedThrush,Catharus minimus,Aves,12.0,7.0,0.0,11.0,7.0,0,0,1,0,0
OrientalGreenfinch,Chloris sinica,Aves,11.0,6.0,0.0,10.0,7.0,0,0,1,0,0
Olive-greenTanager,Orthogonys chloricterus,Aves,12.0,7.0,0.0,10.0,6.0,0,0,1,0,0
WhiteOrBlack-backedWagtail,Motacilla alba alba,Aves,12.0,5.0,0.0,11.0,6.0,0,0,1,0,0
Yellow-backedTanager,Hemithraupis flavicollis,Aves,11.0,6.0,0.0,9.0,6.0,0,0,1,0,0
Black-goggledTanager,Trichothraupis melanops,Aves,12.0,6.0,0.0,9.0,6.0,0,0,1,0,0
Yellow-shoulderedGrosbeak,Parkerthraustes humeralis,Aves,12.0,6.0,0.0,9.0,6.0,0,0,1,0,0
White-bandedTanager,Neothraupis fasciata,Aves,12.0,6.0,0.0,10.0,6.0,0,0,1,0,0
Golden-chevronedTanager,Thraupis ornata,Aves,11.0,6.0,0.0,9.0,6.0,0,0,1,0,0
Green-headedTanager,Tangara seledon,Aves,11.0,6.0,0.0,9.0,6.0,0,0,1,0,0
Bluish-greySaltator,Saltator coerulescens,Aves,11.0,6.0,0.0,9.0,6.0,0,0,1,0,0
Short-tailedMagpie,Cissa thalassina,Aves,12.0,6.0,0.0,9.0,6.0,0,0,1,0,0
EurasianMagpie,Pica pica,Aves,12.0,6.0,0.0,7.0,6.0,0,0,1,0,0
SpottedNutcracker,Nucifraga caryocatactes,Aves,11.0,7.0,0.0,9.0,6.0,0,0,1,0,0
EurasianJackdaw,Coloeus monedula,Aves,12.0,6.0,0.0,10.0,7.0,0,0,1,0,0
Rook,Corvus frugilegus,Aves,11.0,6.0,0.0,9.0,7.0,0,0,1,0,0
CarrionCrow,Corvus corone,Aves,12.5,6.0,0.0,9.0,8.0,0,0,1,0,0
CommonRaven,Corvus corax,Aves,11.5,7.0,0.0,10.0,8.0,0,0,1,0,0
GreatTit,Parus major,Aves,11.0,6.0,0.0,11.0,6.0,0,0,1,0,0
EurasianSkylark,Alauda arvensis,Aves,11.0,5.5,0.0,9.0,6.25,0,0,1,0,0
BarnSwallow,Hirundo rustica,Aves,12.0,6.0,0.0,10.0,6.0,0,0,1,0,0
Huia,Heteralocha acutirostris,Aves,13.0,6.0,0.0,11.0,7.0,0,0,1,0,0
Yellow-billedChough,Pyrrhocorax graculus,Aves,12.0,6.0,0.0,10.0,6.0,0,0,1,0,0
Red-leggedSeriema,Cariama cristata,Aves,13.0,6.0,0.0,15.0,6.0,0,0,1,0,0
NorthernGoshawk,Accipiter gentilis,Aves,13.5,6.0,0.0,12.0,8.0,0,0,1,0,0
OrientalScopsOwl,Otus sunia,Aves,12.0,5.0,0.0,11.0,6.0,0,0,1,0,0
EurasianHoopoe,Upupa epops,Aves,12.66666667,5.5,0.0,10.0,6.0,0,0,1,0,0
AmericanAlligator,Alligator mississippiensis,Reptilia,2.0,20.0,4.0,2.0,39.0,0,0,0,1,0
SiameseCrocodile,Crocodylus siamensis,Reptilia,3.0,22.0,0.0,3.0,36.0,0,0,0,1,0
ArrauTurtle,Podocnemis expansa,Reptilia,8.0,10.0,0.0,2.0,20.0,0,0,0,1,0
WestAfricanMudTurtle,Pelusios castaneus,Reptilia,8.0,7.0,0.0,3.0,15.0,0,0,0,1,0
MataMata,Chelus fimbriata,Reptilia,8.0,9.0,0.0,2.0,17.0,0,0,0,1,0
ChineseSoft-shelledTurtle,Pelodiscus sinensis,Reptilia,8.0,10.0,0.0,2.0,13.0,0,0,0,1,0
SpinySoftshellTurtle,Apalone spinifera,Reptilia,8.0,9.5,0.5,2.0,17.0,0,0,0,1,0
Bibron'sGiantSoft-shelledTurtle,Pelochelys bibroni,Reptilia,8.0,9.0,1.0,2.0,20.0,0,0,0,1,0
Pitted-shelledTurtle,Carettochelys insculpta,Reptilia,8.0,9.0,0.0,2.0,19.0,0,0,0,1,0
Red-earedSliderTurtle,Trachemys scripta,Reptilia,8.0,10.0,0.0,2.0,24.0,0,0,0,1,0
PaintedTurtle,Chrysemys picta,Reptilia,8.0,10.0,0.0,2.0,28.0,0,0,0,1,0
EuropeanPondTurtle,Emys orbicularis,Reptilia,8.0,10.0,0.0,2.0,25.0,0,0,0,1,0
OrnateBoxTurtle,Terrapene ornata,Reptilia,8.0,10.0,0.0,2.0,22.0,0,0,0,1,0
SpottedTurtle,Clemmys guttata,Reptilia,8.0,9.0,0.0,3.0,25.0,0,0,0,1,0
BogTurtle,Glyptemys muhlenbergii,Reptilia,8.0,9.0,0.0,3.0,17.0,0,0,0,1,0
Big-headedTurtle,Platysternon megacephalum,Reptilia,8.0,10.0,0.0,3.0,32.0,0,0,0,1,0
FloridaGopherTortoise,Gopherus polyphemus,Reptilia,8.0,10.0,0.0,3.0,14.0,0,0,0,1,0
GreekTortoise,Testudo graeca,Reptilia,8.0,9.0,0.0,3.0,15.0,0,0,0,1,0
GalápagosGiantTortoise,Chelonoidis niger,Reptilia,8.0,8.0,0.0,3.0,26.0,0,0,0,1,0
Red-footedTortoise,Chelonoidis carbonarius,Reptilia,8.0,9.0,0.0,3.0,26.0,0,0,0,1,0
LoggerheadSeaTurtle,Caretta caretta,Reptilia,8.0,10.0,0.0,3.0,16.0,0,0,0,1,0
Kemp'sRidleySeaTurtle,Lepidochelys kempii,Reptilia,8.0,10.0,0.0,2.0,17.0,0,0,0,1,0
HawksbillSeaTurtle,Eretmochelys imbricata,Reptilia,8.0,10.0,0.0,2.0,20.0,0,0,0,1,0
GreenSeaTurtle,Chelonia mydas,Reptilia,8.0,9.5,1.0,2.0,19.0,0,0,0,1,0
LeatherbackSeaTurtle,Dermochelys coriacea,Reptilia,7.5,9.5,0.0,3.0,19.0,0,0,0,1,0
SnappingTurtle,Chelydra serpentina,Reptilia,8.0,9.0,1.0,2.0,36.0,0,0,0,1,0
AlligatorSnappingTurtle,Macrochelys temminckii,Reptilia,8.0,9.0,0.0,3.0,24.0,0,0,0,1,0
YellowMudTurtle,Kinosternon flavescens,Reptilia,8.0,10.0,0.0,3.0,34.0,0,0,0,1,0
SonoranMudTurtle,Kinosternon sonoriense,Reptilia,8.0,10.0,0.0,2.0,17.0,0,0,0,1,0
MexicanMudTurtle,Kinosternon integrum,Reptilia,8.0,8.0,2.0,3.0,17.0,0,0,0,1,0
RegalHornedLizard,Sphenodon punctatus,Reptilia,3.0,21.0,0.0,2.0,30.0,0,0,0,1,0
Jackson'sForestLizard,Adolfus jacksoni,Reptilia,3.0,23.0,0.0,3.0,20.0,0,0,0,1,0
GoldTegu,Tupinambis teguixin,Reptilia,3.0,22.0,1.0,2.0,43.0,0,0,0,1,0
VeiledChameleon,Chamaeleo calyptratus,Reptilia,2.0,17.0,3.0,2.0,63.0,0,0,0,1,0
TigerChameleon,Archaius tigris,Reptilia,3.0,16.0,0.0,2.0,44.0,0,0,0,1,0
FrilledLizard,Chlamydosaurus kingii,Reptilia,4.0,14.0,4.0,2.0,49.0,0,0,0,1,0
IndonesianForestDragon,Lophosaurus dilophus,Reptilia,3.0,20.0,0.0,2.0,40.0,0,0,0,1,0
ThornyDevil,Moloch horridus,Reptilia,4.0,16.0,0.0,2.0,12.5,0,0,0,1,0
MoluccanSail-finnedLizard,Hydrosaurus amboinensis,Reptilia,4.0,18.0,0.0,2.0,56.0,0,0,0,1,0
CommonFlyingDragon,Draco volans,Reptilia,4.0,18.0,0.5,2.0,45.0,0,0,0,1,0
ChameleonForestDragon,Gonocephalus chamaeleontinus,Reptilia,4.0,18.0,0.0,2.0,39.0,0,0,0,1,0
BrilliantGroundAgama,Trapelus agilis,Reptilia,4.0,18.0,0.0,2.0,45.0,0,0,0,1,0
EritreanRockAgama,Acanthocercus annectans,Reptilia,3.0,17.0,0.0,4.0,47.0,0,0,0,1,0
EgyptianMastigure,Uromastyx aegyptia,Reptilia,4.0,18.0,2.0,2.0,24.0,0,0,0,1,0
DesertIguana,Dipsosaurus dorsalis,Reptilia,3.0,19.0,0.0,2.0,55.0,0,0,0,1,0
CommonGreenIguana,Iguana iguana,Reptilia,4.6666,20.5,0.0,2.0,68.0,0,0,0,1,0
CommonSide-blotchedLizard,Uta stansburiana,Reptilia,3.0,20.0,0.0,2.0,35.0,0,0,0,1,0
OrnateTreeLizard,Urosaurus ornatus,Reptilia,3.0,20.0,0.0,2.0,34.0,0,0,0,1,0
RegalHornedLizard,Phrynosoma solare,Reptilia,3.0,19.0,0.0,3.0,13.0,0,0,0,1,0
Flat-tailHornedLizard,Phrynosoma mcallii,Reptilia,3.0,17.0,2.0,2.0,24.0,0,0,0,1,0
MexicanHornedLizard,Phrynosoma taurus,Reptilia,3.0,19.0,1.0,1.0,7.0,0,0,0,1,0
TexasHornedLizard,Phrynosoma cornutum,Reptilia,3.0,18.0,1.0,2.0,7.0,0,0,0,1,0
SmoothHelmetedIguana,Corytophanes cristatus,Reptilia,4.0,16.0,0.0,3.0,37.0,0,0,0,1,0
Agassiz'sAnole,Anolis agassizi,Reptilia,4.0,17.0,4.0,2.0,29.0,0,0,0,1,0
GoodAnole,Anolis eulaemus,Reptilia,3.0,16.0,4.0,2.0,23.0,0,0,0,1,0
HispaniolanGreenAnole,Anolis coelestinus,Reptilia,4.0,16.0,3.0,3.0,49.0,0,0,0,1,0
Long-nosedLeopardLizard,Gambelia wislizenii,Reptilia,3.0,18.0,1.0,2.0,54.0,0,0,0,1,0
BajaCaliforniaCollaredLizard,Crotaphytus vestigium,Reptilia,4.0,18.0,1.0,2.0,46.0,0,0,0,1,0
CommonCollaredLizard,Crotaphytus collaris,Reptilia,4.0,22.0,0.0,2.0,50.0,0,0,0,1,0
DivingLizard,Uranoscodon superciliosus,Reptilia,3.0,20.0,0.0,2.0,41.0,0,0,0,1,0
GilaMonster,Heloderma suspectum,Reptilia,3.0,30.0,3.0,2.0,26.5,0,0,0,1,0
RegalHornedLizard,Abronia graminea,Reptilia,3.0,24.0,0.0,3.0,44.0,0,0,0,1,0
SlowWorm,Anguis fragilis,Reptilia,3.0,61.0,0.0,0.0,47.0,0,0,0,1,0
ChineseCrocodileLizard,Shinisaurus crocodilurus,Reptilia,3.0,22.67,1.0,2.0,43.0,0,0,0,1,0
EarlessMonitorLizard,Lanthanotus borneensis,Reptilia,4.0,29.0,4.0,2.0,60.0,0,0,0,1,0
WaterMonitor,Varanus salvator,Reptilia,5.0,19.0,3.0,3.0,67.0,0,0,0,1,0
NileMonitor,Varanus niloticus,Reptilia,5.0,24.0,0.0,2.0,80.0,0,0,0,1,0
LittleFileSnake,Acrochordus granulatus,Reptilia,3.0,198.0,0.0,0.0,48.0,0,0,0,1,0
HimalayanPitViper,Gloydius himalayanus,Reptilia,3.0,156.0,0.0,3.0,24.0,0,0,0,1,0
Two-stripedForest-pitviper,Bothrops bilineatus,Reptilia,4.0,206.0,0.0,0.0,77.0,0,0,0,1,0
Terciopelo,Bothrops asper,Reptilia,3.0,200.0,0.0,0.0,58.0,0,0,0,1,0
TexasDiamond-back,Crotalus atrox,Reptilia,3.0,174.0,0.0,0.0,35.0,0,0,0,1,0
TigerRattlesnake,Crotalus tigris,Reptilia,2.0,168.0,0.0,0.0,25.0,0,0,0,1,0
CommonEuropeanAdder,Vipera berus berus,Reptilia,2.0,154.0,0.0,0.0,33.0,0,0,0,1,0
WesternTerrestrialGarterSnake,Thamnophis elegans,Reptilia,3.0,237.0,0.0,0.0,59.0,0,0,0,1,0
StripedKeelback,Xenochrophis vittatus,Reptilia,2.0,144.0,0.0,0.0,66.0,0,0,0,1,0
TricolorHognoseSnake,Xenodon pulcher,Reptilia,2.0,159.0,0.0,0.0,39.0,0,0,0,1,0
NightSnake,Hypsiglena torquata,Reptilia,2.0,166.0,0.0,2.0,55.0,0,0,0,1,0
CommonEggEater,Dasypeltis scabra,Reptilia,2.0,202.5,0.0,0.0,63.0,0,0,0,1,0
MangroveSnake,Boiga dendrophila,Reptilia,3.0,190.0,0.0,0.0,81.0,0,0,0,1,0
Trans-pecosRatSnake,Bogertophis subocularis,Reptilia,3.0,270.0,0.0,4.0,73.0,0,0,0,1,0
MoleKingsnake,Lampropeltis rhombomaculata,Reptilia,2.0,208.0,0.0,0.0,39.0,0,0,0,1,0
EasternKingsnake,Lampropeltis getula,Reptilia,3.0,217.0,0.0,3.0,50.0,0,0,0,1,0
EasternRacer,Coluber constrictor,Reptilia,3.0,168.0,0.0,0.0,92.0,0,0,0,1,0
SindRiverSnake,Enhydris chanardi,Reptilia,3.0,124.0,0.0,0.0,41.0,0,0,0,1,0
BrownHouseSnake,Boaedon fuliginosus,Reptilia,3.0,206.0,0.0,0.0,65.0,0,0,0,1,0
Geay'sHognoseSnake,Leioheterodon geayi,Reptilia,2.0,193.0,0.0,0.0,64.0,0,0,0,1,0
EasternCoralSnake,Micrurus fulvius,Reptilia,2.0,215.0,0.0,0.0,90.0,0,0,0,1,0
AsianVineSnake,Ahaetulla prasina,Reptilia,2.0,210.0,0.0,0.0,180.0,0,0,0,1,0
IndianRockPython,Python molurus,Reptilia,2.0,179.0,0.0,0.0,38.0,0,0,0,1,0
RosyBoa,Lichanura trivirgata,Reptilia,2.0,224.0,0.0,0.0,46.0,0,0,0,1,0
BoaConstrictor,Boa constrictor constrictor,Reptilia,2.0,243.0,0.0,0.0,60.0,0,0,0,1,0
SindRiverSnake,Epicrates cenchria,Reptilia,4.0,240.0,0.0,0.0,54.0,0,0,0,1,0
Yellow-spottedTropicalNightLizard,Lepidophyma flavimaculatum,Reptilia,3.0,20.0,1.0,2.0,29.0,0,0,0,1,0
SolomonIslandsSkink,Corucia zebrata,Reptilia,3.0,23.0,0.0,2.0,48.0,0,0,0,1,0
AfricanRed-sidedSkink,Trachylepis perrotetii,Reptilia,3.0,22.0,1.0,2.0,37.0,0,0,0,1,0
CapeVerdeGiantSkink,Chioninia coctei,Reptilia,3.0,24.0,0.0,3.0,36.0,0,0,0,1,0
HalmaheraGiantGecko,Gehyra marginata,Reptilia,3.0,22.0,0.0,3.0,26.0,0,0,0,1,0
TokayGecko,Gekko gecko,Reptilia,3.0,22.0,1.0,2.0,32.0,0,0,0,1,0
JapaneseGecko,Gekko japonicus,Reptilia,2.0,25.0,1.0,2.0,33.0,0,0,0,1,0
Lichtenfelder'sGecko,Goniurosaurus lichtenfelderi,Reptilia,3.0,19.0,1.0,2.0,26.0,0,0,0,1,0
Burton'sLeglessLizard,Lialis burtonis,Reptilia,2.0,86.0,0.0,0.0,28.0,0,0,0,1,0
PapuaSnakeLizard,Lialis jicari,Reptilia,3.0,90.0,0.0,0.0,59.0,0,0,0,1,0
SedgelandsWorm-lizard,Aprasia repens,Reptilia,3.0,107.0,0.0,2.0,45.0,0,0,0,1,0
JapaneseGiantSalamander+HellbenderSalamander,Andrias japonicus+Cryptobranchus alleganiensis,Amphibia+Amphibia,1.0,19.471945997811265,0.0,1.0,16.96259466374835,33,2,0,0,0
Axolotl+TigerSalamander,Ambystoma mexicanum+Ambystoma tigrinum,Amphibia+Amphibia,1.25,15.25,0.0,1.0,32.75,51,2,0,0,0
SpottedSalamander+JeffersonSalamander,Ambystoma maculatum+Ambystoma jeffersonianum,Amphibia+Amphibia,1.0,14.499999999999998,0.0,1.0,33.5,50,2,0,0,0
SpottedSalamander+JeffersonSalamander+Long-toedSalamander,Ambystoma maculatum+Ambystoma jeffersonianum+Ambystoma macrodactylum,Amphibia+Amphibia+Amphibia,1.0,14.69787469195974,0.0,1.0,35.676621611557174,49,3,0,0,0
SpottedSalamander+JeffersonSalamander+Long-toedSalamander+SmallmouthSalamander,Ambystoma maculatum+Ambystoma jeffersonianum+Ambystoma macrodactylum+Ambystoma texanum,Amphibia+Amphibia+Amphibia+Amphibia,1.0,15.112176751899623,0.0,1.0,34.82499094244998,57,4,0,0,0
Axolotl+TigerSalamander+SpottedSalamander+JeffersonSalamander+Long-toedSalamander+SmallmouthSalamander,Ambystoma mexicanum+Ambystoma tigrinum+Ambystoma maculatum+Ambystoma jeffersonianum+Ambystoma macrodactylum+Ambystoma texanum,Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia,1.0886665737658385,15.161058012676984,0.0,1.0,34.089061592601226,60,6,0,0,0
Axolotl+TigerSalamander+SpottedSalamander+JeffersonSalamander+Long-toedSalamander+SmallmouthSalamander+MarbledSalamander,Ambystoma mexicanum+Ambystoma tigrinum+Ambystoma maculatum+Ambystoma jeffersonianum+Ambystoma macrodactylum+Ambystoma texanum+Ambystoma opacum,Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia,1.0669865547191264,14.877165687079161,0.0,1.0,32.8447262408275,56,7,0,0,0
MoleSalamander+Axolotl+TigerSalamander+SpottedSalamander+JeffersonSalamander+Long-toedSalamander+SmallmouthSalamander+MarbledSalamander,Ambystoma talpoideum+Ambystoma mexicanum+Ambystoma tigrinum+Ambystoma maculatum+Ambystoma jeffersonianum+Ambystoma macrodactylum+Ambystoma texanum+Ambystoma opacum,Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia,1.040874544983549,14.14542826750551,0.0,1.0,31.735824318538747,48,8,0,0,0
JapaneseFirebellyNewt+CaliforniaNewt,Cynops pyrrhogaster+Taricha torosa,Amphibia+Amphibia,1.0,13.0,0.0,1.0,34.0,63,2,0,0,0
IberianRibbedNewt+JapaneseFirebellyNewt+CaliforniaNewt,Pleurodeles waltl+Cynops pyrrhogaster+Taricha torosa,Amphibia+Amphibia+Amphibia,1.0,12.639702909987696,0.0,1.0,35.549277487052905,47,3,0,0,0
FireSalamander+IberianRibbedNewt+JapaneseFirebellyNewt+CaliforniaNewt,Salamandra salamandra+Pleurodeles waltl+Cynops pyrrhogaster+Taricha torosa,Amphibia+Amphibia+Amphibia+Amphibia,1.0,13.149612296265897,0.0,1.0,28.221201760951637,68,4,0,0,0
MoleSalamander+Axolotl+TigerSalamander+SpottedSalamander+JeffersonSalamander+Long-toedSalamander+SmallmouthSalamander+MarbledSalamander+FireSalamander+IberianRibbedNewt+JapaneseFirebellyNewt+CaliforniaNewt,Ambystoma talpoideum+Ambystoma mexicanum+Ambystoma tigrinum+Ambystoma maculatum+Ambystoma jeffersonianum+Ambystoma macrodactylum+Ambystoma texanum+Ambystoma opacum+Salamandra salamandra+Pleurodeles waltl+Cynops pyrrhogaster+Taricha torosa,Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia,1.0178805223944127,13.585230840316482,0.0,1.0,29.758669330905924,73,12,0,0,0
BartonSpringsSalamander+AustinBlindSalamander,Eurycea sosorum+Eurycea waterlooensis,Amphibia+Amphibia,1.0,15.499999999999998,0.0,1.5,29.999999999999996,84,2,0,0,0
Red-backedSalamander+BartonSpringsSalamander+AustinBlindSalamander,Plethodon cinereus+Eurycea sosorum+Eurycea waterlooensis,Amphibia+Amphibia+Amphibia,1.0,17.209000891500587,0.0,1.2558570154999154,32.44142984500084,87,3,0,0,0
Two-toedAmphiuma+Red-backedSalamander+BartonSpringsSalamander+AustinBlindSalamander,Amphiuma means+Plethodon cinereus+Eurycea sosorum+Eurycea waterlooensis,Amphibia+Amphibia+Amphibia+Amphibia,1.0,34.475171295605485,0.0,1.152618696209778,33.070312984997976,83,4,0,0,0
Two-toedAmphiuma+Red-backedSalamander+BartonSpringsSalamander+AustinBlindSalamander+OlympicSalamander,Amphiuma means+Plethodon cinereus+Eurycea sosorum+Eurycea waterlooensis+Rhyacotriton olympicus,Amphibia+Amphibia+Amphibia+Amphibia+Amphibia,1.0,28.852652866848526,0.0,1.1035146606900732,30.473744246618953,82,5,0,0,0
Two-toedAmphiuma+Red-backedSalamander+BartonSpringsSalamander+AustinBlindSalamander+OlympicSalamander+Mudpuppy,Amphiuma means+Plethodon cinereus+Eurycea sosorum+Eurycea waterlooensis+Rhyacotriton olympicus+Necturus maculosus,Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia,1.0,25.59860882246189,0.0,1.372315553435159,28.232827370960926,80,6,0,0,0
MoleSalamander+Axolotl+TigerSalamander+SpottedSalamander+JeffersonSalamander+Long-toedSalamander+SmallmouthSalamander+MarbledSalamander+FireSalamander+IberianRibbedNewt+JapaneseFirebellyNewt+CaliforniaNewt+Two-toedAmphiuma+Red-backedSalamander+BartonSpringsSalamander+AustinBlindSalamander+OlympicSalamander+Mudpuppy,Ambystoma talpoideum+Ambystoma mexicanum+Ambystoma tigrinum+Ambystoma maculatum+Ambystoma jeffersonianum+Ambystoma macrodactylum+Ambystoma texanum+Ambystoma opacum+Salamandra salamandra+Pleurodeles waltl+Cynops pyrrhogaster+Taricha torosa+Amphiuma means+Plethodon cinereus+Eurycea sosorum+Eurycea waterlooensis+Rhyacotriton olympicus+Necturus maculosus,Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia,1.0083317398234255,20.000766794145072,0.0,1.1988286577499565,28.94381992148617,79,18,0,0,0
JapaneseGiantSalamander+HellbenderSalamander+MoleSalamander+Axolotl+TigerSalamander+SpottedSalamander+JeffersonSalamander+Long-toedSalamander+SmallmouthSalamander+MarbledSalamander+FireSalamander+IberianRibbedNewt+JapaneseFirebellyNewt+CaliforniaNewt+Two-toedAmphiuma+Red-backedSalamander+BartonSpringsSalamander+AustinBlindSalamander+OlympicSalamander+Mudpuppy,Andrias japonicus+Cryptobranchus alleganiensis+Ambystoma talpoideum+Ambystoma mexicanum+Ambystoma tigrinum+Ambystoma maculatum+Ambystoma jeffersonianum+Ambystoma macrodactylum+Ambystoma texanum+Ambystoma opacum+Salamandra salamandra+Pleurodeles waltl+Cynops pyrrhogaster+Taricha torosa+Amphiuma means+Plethodon cinereus+Eurycea sosorum+Eurycea waterlooensis+Rhyacotriton olympicus+Necturus maculosus,Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia,1.0060990257509823,19.859055019798074,0.0,1.145547164139798,25.73312794058048,94,20,0,0,0
Hochstetter'sFrog+TailedFrog,Leiopelma hochstetteri+Ascaphus truei,Amphibia+Amphibia,1.0,8.5,0.0,1.0,3.0,92,2,0,0,0
KakhienHillsSpadefootToad+CommonSpadefootToad,Megophrys feae+Pelobates fuscus,Amphibia+Amphibia,1.0,7.000000000000001,0.0,1.0,2.5,78,2,0,0,0
MarineToad+GreatPlainsToad,Rhinella marina+Rhinella margaritifera,Amphibia+Amphibia,1.0,7.0,0.0,1.0,3.0,98,2,0,0,0
Woodhouse'sToad+ArizonaToad,Anaxyrus woodhousii+Anaxyrus microscaphus,Amphibia+Amphibia,1.0,7.0,0.0,1.0,3.0,97,2,0,0,0
Woodhouse'sToad+ArizonaToad+GreatPlainsToad,Anaxyrus woodhousii+Anaxyrus microscaphus+Anaxyrus cognatus,Amphibia+Amphibia+Amphibia,1.0,7.0,0.0,1.0,2.9999999999999996,77,3,0,0,0
MarineToad+GreatPlainsToad+Woodhouse'sToad+ArizonaToad+GreatPlainsToad,Rhinella marina+Rhinella margaritifera+Anaxyrus woodhousii+Anaxyrus microscaphus+Anaxyrus cognatus,Amphibia+Amphibia+Amphibia+Amphibia+Amphibia,1.0,7.0,0.0,1.0,2.9999999999999996,71,5,0,0,0
MarineToad+GreatPlainsToad+Woodhouse'sToad+ArizonaToad+GreatPlainsToad+CommonToad,Rhinella marina+Rhinella margaritifera+Anaxyrus woodhousii+Anaxyrus microscaphus+Anaxyrus cognatus+Bufo bufo,Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia,1.0,7.0,0.0,1.0,2.860069381455544,66,6,0,0,0
OrnateHornedFrog+MarineToad+GreatPlainsToad+Woodhouse'sToad+ArizonaToad+GreatPlainsToad+CommonToad,Ceratophrys ornata+Rhinella marina+Rhinella margaritifera+Anaxyrus woodhousii+Anaxyrus microscaphus+Anaxyrus cognatus+Bufo bufo,Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia,1.0,7.0,0.0,1.0,2.917467524826568,46,7,0,0,0
BarkingTreefrog+JapaneseTreefrog,Dryophytes gratiosus+Dryophytes japonicus,Amphibia+Amphibia,1.0,7.0,0.0,1.0,3.0,32,2,0,0,0
CubanTreefrog+BarkingTreefrog+JapaneseTreefrog,Osteopilus septentrionalis+Dryophytes gratiosus+Dryophytes japonicus,Amphibia+Amphibia+Amphibia,1.0,7.000000000000001,0.0,1.0,3.0,106,3,0,0,0
CubanTreefrog+BarkingTreefrog+JapaneseTreefrog+RustyTreefrog,Osteopilus septentrionalis+Dryophytes gratiosus+Dryophytes japonicus+Boana boans,Amphibia+Amphibia+Amphibia+Amphibia,1.0,7.000000000000001,0.0,1.0,3.0,104,4,0,0,0
CubanTreefrog+BarkingTreefrog+JapaneseTreefrog+RustyTreefrog+Black-eyedLeafFrog,Osteopilus septentrionalis+Dryophytes gratiosus+Dryophytes japonicus+Boana boans+Agalychnis moreletii,Amphibia+Amphibia+Amphibia+Amphibia+Amphibia,1.0,7.0,0.0,1.0,3.0,103,5,0,0,0
OrnateHornedFrog+MarineToad+GreatPlainsToad+Woodhouse'sToad+ArizonaToad+GreatPlainsToad+CommonToad+CubanTreefrog+BarkingTreefrog+JapaneseTreefrog+RustyTreefrog+Black-eyedLeafFrog,Ceratophrys ornata+Rhinella marina+Rhinella margaritifera+Anaxyrus woodhousii+Anaxyrus microscaphus+Anaxyrus cognatus+Bufo bufo+Osteopilus septentrionalis+Dryophytes gratiosus+Dryophytes japonicus+Boana boans+Agalychnis moreletii,Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia+Amphibia,1.0,6.999999999999999,0.0,1.0,2.963087071492651,31,12,0,0,0
Steindachner'sRobberFrog+MiniatureFrog,Ischnocnema guentheri+Brachycephalus albolineatus,Amphibia+Amphibia,1.0,7.0,0.0,1.0,3.0,30,2,0,0,0
RobberFrog+ClayRobberFrog,Pristimantis pulvinatus+Haddadus binotatus,Amphibia+Amphibia,1.0,7.0,0.0,1.0,3.0,111,2,0,0,0
Steindachner'sRobberFrog+MiniatureFrog+RobberFrog+ClayRobberFrog,Ischnocnema guentheri+Brachycephalus albolineatus+Pristimantis pulvinatus+Haddadus binotatus,Amphibia+Amphibia+Amphibia+Amphibia,1.0,7.000000000000001,0.0,1.0,3.0,29,4,0,0,0
Steindachner'sRobberFrog+MiniatureFrog+RobberFrog+ClayRobberFrog+SpaldingsRobberFrog,Ischnocnema guentheri+Brachycephalus albolineatus+Pristimantis pulvinatus+Haddadus binotatus+Eleutherodactylus gossei,Amphibia+Amphibia+Amphibia+Amphibia+Amphibia,1.0,7.000000000000001,0.0,1.0,3.0,28,5,0,0,0
