name,species,class,C,T,L,S,Ca
(SouthernBrownKiwi)-(Emu),(Apteryx australis)-(Dromaius novaehollandiae),(Aves)-(Aves),-3.25,0.6666666669999994,0.0,-2.0,2.0
(EurasianHoopoe+OrientalScopsOwl+NorthernGoshawk+Red-leggedSeriema+Budgerigar+Yellow-billedChough+Huia+BarnSwallow+EurasianSkylark+GreatTit+CommonRaven+CarrionCrow+Rook+EurasianJackdaw+SpottedNutcracker+EurasianMagpie+Short-tailedMagpie+Bluish-greySaltator+Green-headedTanager+Golden-chevronedTanager+White-bandedTanager+Yellow-shoulderedGrosbeak+Black-goggledTanager+Yellow-backedTanager+WhiteOrBlack-backedWagtail+Olive-greenTanager+OrientalGreenfinch+Gray-cheekedThrush+Golden-rumpedEuphonia+Half-collaredSparrow+CommonMoorhen+EurasianCoot+Dark-wingedTrumpeter+LittleBluePenguin+Humboldt'sPenguin+RoyalPenguin+EmperorPenguin+Wilson'sStorm-petrel+AntarcticGiant-petrel+SnowyAlbatross+Black-headedIbis+EurasianSpoonbill+GlossyIbis+AustralianPelican+WhiteStork+Red-throatedLoon+Rufous-belliedSeedsnipe+NorthernJacana+CommonSnipe+EurasianWoodcock+Ruff+RedKnot+RuddyTurnstone+CommonGreenshank+Bar-tailedGodwit+EurasianCurlew+CollaredPratincole+Razorbill+BlackSkimmer+CommonTern+ArcticTern+Black-headedGull+CommonMurre+AtlanticPuffin+EuropeanGolden-plover+GreyPlover+NorthernLapwing+EurasianOystercatcher+EurasianThick-knee+Black-belliedSandgrouse+WesternCrowned-pigeon+Black-napedFruit-dove+WompooFruit-dove+MountainImperial-pigeon+CommonWood-pigeon+GreatCrestedGrebe+LittleGrebe+HoubaraBustard+Mallard+NorthernPintail+Gadwall+GreaterScaup+CommonGoldeneye+Smew+CommonScoter+EasternSpot-billedDuck+CoscorobaSwan+CapeBarrenGoose+BrantGoose+SwanGoose+MuteSwan+BlackSwan+WhooperSwan+White-headedDuck+MuskDuck+WanderingWhistling-duck+RuddyShelduck+CommonShelduck+AndeanGuan+GreatCurassow+JapaneseQuail+CapeFrancolin+CommonPheasant+GoldenPheasant+SilverPheasant+GreyPartridge+BlackGrouse+WesternCapercaillie+RockPtarmigan+WillowPtarmigan+GreatArgus+GreenPeafowl+Chicken+CaliforniaQuail)-(SouthernBrownKiwi+Emu),(Upupa epops+Otus sunia+Accipiter gentilis+Cariama cristata+Melopsittacus undulatus+Pyrrhocorax graculus+Heteralocha acutirostris+Hirundo rustica+Alauda arvensis+Parus major+Corvus corax+Corvus corone+Corvus frugilegus+Coloeus monedula+Nucifraga caryocatactes+Pica pica+Cissa thalassina+Saltator coerulescens+Tangara seledon+Thraupis ornata+Neothraupis fasciata+Parkerthraustes humeralis+Trichothraupis melanops+Hemithraupis flavicollis+Motacilla alba alba+Orthogonys chloricterus+Chloris sinica+Catharus minimus+Chlorophonia cyanocephala+Arremon semitorquatus+Gallinula chloropus+Fulica atra+Psophia viridis+Eudyptula minor+Spheniscus humboldti+Eudyptes schlegeli+Aptenodytes forsteri+Oceanites oceanicus+Macronectes giganteus+Diomedea exulans+Threskiornis melanocephalus+Platalea leucorodia+Plegadis falcinellus+Pelecanus conspicillatus+Ciconia ciconia+Gavia stellata+Attagis gayi+Jacana spinosa+Gallinago gallinago+Scolopax rusticola+Calidris pugnax+Calidris canutus+Arenaria interpres+Tringa nebularia+Limosa lapponica+Numenius arquata+Glareola pratincola+Alca torda+Rynchops niger+Sterna hirundo+Sterna paradisaea+Chroicocephalus ridibundus+Uria aalge+Fratercula arctica+Pluvialis apricaria+Pluvialis squatarola+Vanellus vanellus+Haematopus ostralegus+Burhinus oedicnemus+Pterocles orientalis+Goura cristata+Ptilinopus melanospilus+Ptilinopus magnificus+Ducula badia+Columba palumbus+Podiceps cristatus+Tachybaptus ruficollis+Chlamydotis undulata undulata+Anas platyrhynchos+Anas acuta+Mareca strepera+Aythya marila+Bucephala clangula+Mergellus albellus+Melanitta nigra+Anas zonorhyncha+Coscoroba coscoroba+Cereopsis novaehollandiae+Branta bernicla+Anser cygnoides+Cygnus olor+Cygnus atratus+Cygnus cygnus+Oxyura leucocephala+Biziura lobata+Dendrocygna arcuata+Tadorna ferruginea+Tadorna tadorna+Penelope montagnii+Crax rubra+Coturnix japonica+Pternistis capensis+Phasianus colchicus+Chrysolophus pictus+Lophura nycthemera+Perdix perdix+Lyrurus tetrix tetrix+Tetrao urogallus+Lagopus muta+Lagopus lagopus+Argusianus argus+Pavo muticus+Gallus gallus+Callipepla californica)-(Apteryx australis+Dromaius novaehollandiae),(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves)-(Aves+Aves),-2.9732290663307133,-2.1258786212563914,0.0,-0.32174519438307314,-1.609162811205472
(SiameseCrocodile+AmericanAlligator)-(EurasianHoopoe+OrientalScopsOwl+NorthernGoshawk+Red-leggedSeriema+Budgerigar+Yellow-billedChough+Huia+BarnSwallow+EurasianSkylark+GreatTit+CommonRaven+CarrionCrow+Rook+EurasianJackdaw+SpottedNutcracker+EurasianMagpie+Short-tailedMagpie+Bluish-greySaltator+Green-headedTanager+Golden-chevronedTanager+White-bandedTanager+Yellow-shoulderedGrosbeak+Black-goggledTanager+Yellow-backedTanager+WhiteOrBlack-backedWagtail+Olive-greenTanager+OrientalGreenfinch+Gray-cheekedThrush+Golden-rumpedEuphonia+Half-collaredSparrow+CommonMoorhen+EurasianCoot+Dark-wingedTrumpeter+LittleBluePenguin+Humboldt'sPenguin+RoyalPenguin+EmperorPenguin+Wilson'sStorm-petrel+AntarcticGiant-petrel+SnowyAlbatross+Black-headedIbis+EurasianSpoonbill+GlossyIbis+AustralianPelican+WhiteStork+Red-throatedLoon+Rufous-belliedSeedsnipe+NorthernJacana+CommonSnipe+EurasianWoodcock+Ruff+RedKnot+RuddyTurnstone+CommonGreenshank+Bar-tailedGodwit+EurasianCurlew+CollaredPratincole+Razorbill+BlackSkimmer+CommonTern+ArcticTern+Black-headedGull+CommonMurre+AtlanticPuffin+EuropeanGolden-plover+GreyPlover+NorthernLapwing+EurasianOystercatcher+EurasianThick-knee+Black-belliedSandgrouse+WesternCrowned-pigeon+Black-napedFruit-dove+WompooFruit-dove+MountainImperial-pigeon+CommonWood-pigeon+GreatCrestedGrebe+LittleGrebe+HoubaraBustard+Mallard+NorthernPintail+Gadwall+GreaterScaup+CommonGoldeneye+Smew+CommonScoter+EasternSpot-billedDuck+CoscorobaSwan+CapeBarrenGoose+BrantGoose+SwanGoose+MuteSwan+BlackSwan+WhooperSwan+White-headedDuck+MuskDuck+WanderingWhistling-duck+RuddyShelduck+CommonShelduck+AndeanGuan+GreatCurassow+JapaneseQuail+CapeFrancolin+CommonPheasant+GoldenPheasant+SilverPheasant+GreyPartridge+BlackGrouse+WesternCapercaillie+RockPtarmigan+WillowPtarmigan+GreatArgus+GreenPeafowl+Chicken+CaliforniaQuail+SouthernBrownKiwi+Emu),(Crocodylus siamensis+Alligator mississippiensis)-(Upupa epops+Otus sunia+Accipiter gentilis+Cariama cristata+Melopsittacus undulatus+Pyrrhocorax graculus+Heteralocha acutirostris+Hirundo rustica+Alauda arvensis+Parus major+Corvus corax+Corvus corone+Corvus frugilegus+Coloeus monedula+Nucifraga caryocatactes+Pica pica+Cissa thalassina+Saltator coerulescens+Tangara seledon+Thraupis ornata+Neothraupis fasciata+Parkerthraustes humeralis+Trichothraupis melanops+Hemithraupis flavicollis+Motacilla alba alba+Orthogonys chloricterus+Chloris sinica+Catharus minimus+Chlorophonia cyanocephala+Arremon semitorquatus+Gallinula chloropus+Fulica atra+Psophia viridis+Eudyptula minor+Spheniscus humboldti+Eudyptes schlegeli+Aptenodytes forsteri+Oceanites oceanicus+Macronectes giganteus+Diomedea exulans+Threskiornis melanocephalus+Platalea leucorodia+Plegadis falcinellus+Pelecanus conspicillatus+Ciconia ciconia+Gavia stellata+Attagis gayi+Jacana spinosa+Gallinago gallinago+Scolopax rusticola+Calidris pugnax+Calidris canutus+Arenaria interpres+Tringa nebularia+Limosa lapponica+Numenius arquata+Glareola pratincola+Alca torda+Rynchops niger+Sterna hirundo+Sterna paradisaea+Chroicocephalus ridibundus+Uria aalge+Fratercula arctica+Pluvialis apricaria+Pluvialis squatarola+Vanellus vanellus+Haematopus ostralegus+Burhinus oedicnemus+Pterocles orientalis+Goura cristata+Ptilinopus melanospilus+Ptilinopus magnificus+Ducula badia+Columba palumbus+Podiceps cristatus+Tachybaptus ruficollis+Chlamydotis undulata undulata+Anas platyrhynchos+Anas acuta+Mareca strepera+Aythya marila+Bucephala clangula+Mergellus albellus+Melanitta nigra+Anas zonorhyncha+Coscoroba coscoroba+Cereopsis novaehollandiae+Branta bernicla+Anser cygnoides+Cygnus olor+Cygnus atratus+Cygnus cygnus+Oxyura leucocephala+Biziura lobata+Dendrocygna arcuata+Tadorna ferruginea+Tadorna tadorna+Penelope montagnii+Crax rubra+Coturnix japonica+Pternistis capensis+Phasianus colchicus+Chrysolophus pictus+Lophura nycthemera+Perdix perdix+Lyrurus tetrix tetrix+Tetrao urogallus+Lagopus muta+Lagopus lagopus+Argusianus argus+Pavo muticus+Gallus gallus+Callipepla californica+Apteryx australis+Dromaius novaehollandiae),(Reptilia+Reptilia)-(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves),-11.948231084456513,13.889737632574159,2.0,-11.264442993716964,30.678104851437986
(ArrauTurtle)-(WestAfricanMudTurtle),(Podocnemis expansa)-(Pelusios castaneus),(Reptilia)-(Reptilia),0.0,3.0,0.0,-1.0,5.0
(ArrauTurtle+WestAfricanMudTurtle)-(MataMata),(Podocnemis expansa+Pelusios castaneus)-(Chelus fimbriata),(Reptilia+Reptilia)-(Reptilia),0.0,-0.5,0.0,0.5,0.5
(ChineseSoft-shelledTurtle)-(SpinySoftshellTurtle),(Pelodiscus sinensis)-(Apalone spinifera),(Reptilia)-(Reptilia),0.0,0.5,-0.5,0.0,-4.0
(ChineseSoft-shelledTurtle+SpinySoftshellTurtle)-(Bibron'sGiantSoft-shelledTurtle),(Pelodiscus sinensis+Apalone spinifera)-(Pelochelys bibroni),(Reptilia+Reptilia)-(Reptilia),0.0,0.728525285151914,-0.7285252851519128,0.0,-4.828202281215303
(ChineseSoft-shelledTurtle+SpinySoftshellTurtle+Bibron'sGiantSoft-shelledTurtle)-(Pitted-shelledTurtle),(Pelodiscus sinensis+Apalone spinifera+Pelochelys bibroni)-(Carettochelys insculpta),(Reptilia+Reptilia+Reptilia)-(Reptilia),0.0,0.48814707872650764,0.5118529212734928,0.0,-2.2351283985763786
(Red-earedSliderTurtle)-(PaintedTurtle),(Trachemys scripta)-(Chrysemys picta),(Reptilia)-(Reptilia),0.0,0.0,0.0,0.0,-4.0
(EuropeanPondTurtle)-(OrnateBoxTurtle),(Emys orbicularis)-(Terrapene ornata),(Reptilia)-(Reptilia),0.0,0.0,0.0,0.0,3.0
(EuropeanPondTurtle+OrnateBoxTurtle)-(SpottedTurtle),(Emys orbicularis+Terrapene ornata)-(Clemmys guttata),(Reptilia+Reptilia)-(Reptilia),0.0,1.0,0.0,-1.0,-1.5
(EuropeanPondTurtle+OrnateBoxTurtle+SpottedTurtle)-(BogTurtle),(Emys orbicularis+Terrapene ornata+Clemmys guttata)-(Glyptemys muhlenbergii),(Reptilia+Reptilia+Reptilia)-(Reptilia),0.0,0.6630298520485223,0.0,-0.6630298520485223,7.005455221927214
(Red-earedSliderTurtle+PaintedTurtle)-(EuropeanPondTurtle+OrnateBoxTurtle+SpottedTurtle+BogTurtle),(Trachemys scripta+Chrysemys picta)-(Emys orbicularis+Terrapene ornata+Clemmys guttata+Glyptemys muhlenbergii),(Reptilia+Reptilia)-(Reptilia+Reptilia+Reptilia+Reptilia),0.0,0.5266713898553927,0.0,-0.5266713898553914,3.9988942829946197
(Red-earedSliderTurtle+PaintedTurtle+EuropeanPondTurtle+OrnateBoxTurtle+SpottedTurtle+BogTurtle)-(Big-headedTurtle),(Trachemys scripta+Chrysemys picta+Emys orbicularis+Terrapene ornata+Clemmys guttata+Glyptemys muhlenbergii)-(Platysternon megacephalum),(Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia)-(Reptilia),0.0,-0.28879315082513024,0.0,-0.7112068491748698,-8.192739727365304
(GalápagosGiantTortoise)-(Red-footedTortoise),(Chelonoidis niger)-(Chelonoidis carbonarius),(Reptilia)-(Reptilia),0.0,-1.0,0.0,0.0,0.0
(GreekTortoise)-(GalápagosGiantTortoise+Red-footedTortoise),(Testudo graeca)-(Chelonoidis niger+Chelonoidis carbonarius),(Reptilia)-(Reptilia+Reptilia),0.0,0.5,0.0,0.0,-11.0
(FloridaGopherTortoise)-(GreekTortoise+GalápagosGiantTortoise+Red-footedTortoise),(Gopherus polyphemus)-(Testudo graeca+Chelonoidis niger+Chelonoidis carbonarius),(Reptilia)-(Reptilia+Reptilia+Reptilia),0.0,1.2946803590994271,0.0,4.440892098500626e-16,-7.482967900187386
(Red-earedSliderTurtle+PaintedTurtle+EuropeanPondTurtle+OrnateBoxTurtle+SpottedTurtle+BogTurtle+Big-headedTurtle)-(FloridaGopherTortoise+GreekTortoise+GalápagosGiantTortoise+Red-footedTortoise),(Trachemys scripta+Chrysemys picta+Emys orbicularis+Terrapene ornata+Clemmys guttata+Glyptemys muhlenbergii+Platysternon megacephalum)-(Gopherus polyphemus+Testudo graeca+Chelonoidis niger+Chelonoidis carbonarius),(Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia)-(Reptilia+Reptilia+Reptilia+Reptilia),0.0,0.6840612591189803,0.0,-0.4308221694832617,8.072310418909609
(LoggerheadSeaTurtle)-(Kemp'sRidleySeaTurtle),(Caretta caretta)-(Lepidochelys kempii),(Reptilia)-(Reptilia),0.0,0.0,0.0,1.0,-1.0
(LoggerheadSeaTurtle+Kemp'sRidleySeaTurtle)-(HawksbillSeaTurtle),(Caretta caretta+Lepidochelys kempii)-(Eretmochelys imbricata),(Reptilia+Reptilia)-(Reptilia),0.0,0.0,0.0,0.5,-3.5
(LoggerheadSeaTurtle+Kemp'sRidleySeaTurtle+HawksbillSeaTurtle)-(GreenSeaTurtle),(Caretta caretta+Lepidochelys kempii+Eretmochelys imbricata)-(Chelonia mydas),(Reptilia+Reptilia+Reptilia)-(Reptilia),0.0,0.5000000000000018,-1.0,0.2957499484217041,-1.0702496389519283
(LoggerheadSeaTurtle+Kemp'sRidleySeaTurtle+HawksbillSeaTurtle+GreenSeaTurtle)-(LeatherbackSeaTurtle),(Caretta caretta+Lepidochelys kempii+Eretmochelys imbricata+Chelonia mydas)-(Dermochelys coriacea),(Reptilia+Reptilia+Reptilia+Reptilia)-(Reptilia),0.5,0.30452009950891856,0.39095980098216837,-0.8198763925537316,-0.6518250531060445
(SnappingTurtle)-(AlligatorSnappingTurtle),(Chelydra serpentina)-(Macrochelys temminckii),(Reptilia)-(Reptilia),0.0,0.0,1.0,-1.0,12.0
(SonoranMudTurtle)-(MexicanMudTurtle),(Kinosternon sonoriense)-(Kinosternon integrum),(Reptilia)-(Reptilia),0.0,2.0,-2.0,-1.0,0.0
(YellowMudTurtle)-(SonoranMudTurtle+MexicanMudTurtle),(Kinosternon flavescens)-(Kinosternon sonoriense+Kinosternon integrum),(Reptilia)-(Reptilia+Reptilia),0.0,1.0,-1.0,0.5,17.0
(SnappingTurtle+AlligatorSnappingTurtle)-(YellowMudTurtle+SonoranMudTurtle+MexicanMudTurtle),(Chelydra serpentina+Macrochelys temminckii)-(Kinosternon flavescens+Kinosternon sonoriense+Kinosternon integrum),(Reptilia+Reptilia)-(Reptilia+Reptilia+Reptilia),0.0,-0.46157510453432415,-0.038424895465675735,-0.23078755226716208,5.153223222916488
(LoggerheadSeaTurtle+Kemp'sRidleySeaTurtle+HawksbillSeaTurtle+GreenSeaTurtle+LeatherbackSeaTurtle)-(SnappingTurtle+AlligatorSnappingTurtle+YellowMudTurtle+SonoranMudTurtle+MexicanMudTurtle),(Caretta caretta+Lepidochelys kempii+Eretmochelys imbricata+Chelonia mydas+Dermochelys coriacea)-(Chelydra serpentina+Macrochelys temminckii+Kinosternon flavescens+Kinosternon sonoriense+Kinosternon integrum),(Reptilia+Reptilia+Reptilia+Reptilia+Reptilia)-(Reptilia+Reptilia+Reptilia+Reptilia+Reptilia),-0.16111805922078926,0.49264089765053853,-0.25281583682772935,-0.1625585197179218,-9.055366039101056
(Red-earedSliderTurtle+PaintedTurtle+EuropeanPondTurtle+OrnateBoxTurtle+SpottedTurtle+BogTurtle+Big-headedTurtle+FloridaGopherTortoise+GreekTortoise+GalápagosGiantTortoise+Red-footedTortoise)-(LoggerheadSeaTurtle+Kemp'sRidleySeaTurtle+HawksbillSeaTurtle+GreenSeaTurtle+LeatherbackSeaTurtle+SnappingTurtle+AlligatorSnappingTurtle+YellowMudTurtle+SonoranMudTurtle+MexicanMudTurtle),(Trachemys scripta+Chrysemys picta+Emys orbicularis+Terrapene ornata+Clemmys guttata+Glyptemys muhlenbergii+Platysternon megacephalum+Gopherus polyphemus+Testudo graeca+Chelonoidis niger+Chelonoidis carbonarius)-(Caretta caretta+Lepidochelys kempii+Eretmochelys imbricata+Chelonia mydas+Dermochelys coriacea+Chelydra serpentina+Macrochelys temminckii+Kinosternon flavescens+Kinosternon sonoriense+Kinosternon integrum),(Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia)-(Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia),0.06565264149685301,0.12704256855682772,-0.41477647218558217,0.20710481937186964,-0.23227773850133815
(ChineseSoft-shelledTurtle+SpinySoftshellTurtle+Bibron'sGiantSoft-shelledTurtle+Pitted-shelledTurtle)-(Red-earedSliderTurtle+PaintedTurtle+EuropeanPondTurtle+OrnateBoxTurtle+SpottedTurtle+BogTurtle+Big-headedTurtle+FloridaGopherTortoise+GreekTortoise+GalápagosGiantTortoise+Red-footedTortoise+LoggerheadSeaTurtle+Kemp'sRidleySeaTurtle+HawksbillSeaTurtle+GreenSeaTurtle+LeatherbackSeaTurtle+SnappingTurtle+AlligatorSnappingTurtle+YellowMudTurtle+SonoranMudTurtle+MexicanMudTurtle),(Pelodiscus sinensis+Apalone spinifera+Pelochelys bibroni+Carettochelys insculpta)-(Trachemys scripta+Chrysemys picta+Emys orbicularis+Terrapene ornata+Clemmys guttata+Glyptemys muhlenbergii+Platysternon megacephalum+Gopherus polyphemus+Testudo graeca+Chelonoidis niger+Chelonoidis carbonarius+Caretta caretta+Lepidochelys kempii+Eretmochelys imbricata+Chelonia mydas+Dermochelys coriacea+Chelydra serpentina+Macrochelys temminckii+Kinosternon flavescens+Kinosternon sonoriense+Kinosternon integrum),(Reptilia+Reptilia+Reptilia+Reptilia)-(Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia),0.041259574065780846,-0.18174292596695452,0.03288131795468141,-0.6175855654626874,-6.119236117212452
(ArrauTurtle+WestAfricanMudTurtle+MataMata)-(ChineseSoft-shelledTurtle+SpinySoftshellTurtle+Bibron'sGiantSoft-shelledTurtle+Pitted-shelledTurtle+Red-earedSliderTurtle+PaintedTurtle+EuropeanPondTurtle+OrnateBoxTurtle+SpottedTurtle+BogTurtle+Big-headedTurtle+FloridaGopherTortoise+GreekTortoise+GalápagosGiantTortoise+Red-footedTortoise+LoggerheadSeaTurtle+Kemp'sRidleySeaTurtle+HawksbillSeaTurtle+GreenSeaTurtle+LeatherbackSeaTurtle+SnappingTurtle+AlligatorSnappingTurtle+YellowMudTurtle+SonoranMudTurtle+MexicanMudTurtle),(Podocnemis expansa+Pelusios castaneus+Chelus fimbriata)-(Pelodiscus sinensis+Apalone spinifera+Pelochelys bibroni+Carettochelys insculpta+Trachemys scripta+Chrysemys picta+Emys orbicularis+Terrapene ornata+Clemmys guttata+Glyptemys muhlenbergii+Platysternon megacephalum+Gopherus polyphemus+Testudo graeca+Chelonoidis niger+Chelonoidis carbonarius+Caretta caretta+Lepidochelys kempii+Eretmochelys imbricata+Chelonia mydas+Dermochelys coriacea+Chelydra serpentina+Macrochelys temminckii+Kinosternon flavescens+Kinosternon sonoriense+Kinosternon integrum),(Reptilia+Reptilia+Reptilia)-(Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia),0.0212490408543049,-0.6869123661009606,-0.2766145096884566,-0.00470211272213783,-3.5562495650483505
